Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Cloning of genes governing the deoxysugar portion of the erythromycin biosynthesis pathway in Saccharopolyspora erythraea (Streptomyces erythreus).","/pubmed/2681144","Vara J, Lewandowska-Skarbek M, Wang YG, Donadio S, Hutchinson CR.","J Bacteriol. 1989 Nov;171(11):5872-81.","J Bacteriol.  1989","PubMed","citation","PMID:2681144 | PMCID:PMC210448","pubmed","2681144","create date:1989/11/01 | first author:Vara J",
"Effects of noise exposure and task demand on cardiovascular function.","/pubmed/3346087","Wu TN, Huang JT, Chou PF, Chang PY.","Int Arch Occup Environ Health. 1988;60(2):99-105.","Int Arch Occup Environ Health.  1988","PubMed","citation","PMID:3346087","pubmed","3346087","create date:1988/01/01 | first author:Wu TN",
"The pigments of Flexibacter elegans: novel and chemosystematically useful compounds.","/pubmed/4217145","Achenbach H.","Arch Microbiol. 1974;101(2):131-44. No abstract available. ","Arch Microbiol.  1974","PubMed","citation","PMID:4217145","pubmed","4217145","create date:1974/01/01 | first author:Achenbach H",
"[Metabolites of microorganisms. 143. Echinocandin B, a novel polypeptide-antibiotic from Aspergillus nidulans var. echinulatus: isolation and structural components].","/pubmed/4613708","Nyfeler R, Keller-Schierlein W.","Helv Chim Acta. 1974;57(8):2459-77. German.  No abstract available. ","Helv Chim Acta.  1974","PubMed","citation","PMID:4613708","pubmed","4613708","create date:1974/01/01 | first author:Nyfeler R",
"Thiopeptin, a new feed additive antibiotic: microbiological and chemical studies.","/pubmed/5045467","Miyairi N, Miyoshi T, Aoki H, Kosaka M, Ikushima H.","Antimicrob Agents Chemother. 1972 Mar;1(3):192-6.","Antimicrob Agents Chemother.  1972","PubMed","citation","PMID:5045467 | PMCID:PMC444191","pubmed","5045467","create date:1972/03/01 | first author:Miyairi N",
"Biosynthesis of coumermycin A1: incorporation of L-proline into the pyrrole groups.","/pubmed/5396481","Scannell J, Kong YL.","Antimicrob Agents Chemother (Bethesda). 1969;9:139-43. No abstract available. ","Antimicrob Agents Chemother (Bethesda).  1969","PubMed","citation","PMID:5396481","pubmed","5396481","create date:1969/01/01 | first author:Scannell J",
"New antibiotics produced by Streptoverticillium orinoci, n. sp.","/pubmed/5593974","Cassinelli G, Grein A, Orezzi P, Pennella P, Sanfilippo A.","Arch Mikrobiol. 1967 Jan 19;55(4):358-68. No abstract available. ","Arch Mikrobiol.  1967","PubMed","citation","PMID:5593974","pubmed","5593974","create date:1967/01/19 | first author:Cassinelli G",
"Echinocandin inhibition of 1,3-beta-D-glucan synthase from Candida albicans.","/pubmed/6235127","Sawistowska-Schröder ET, Kerridge D, Perry H.","FEBS Lett. 1984 Jul 23;173(1):134-8.","FEBS Lett.  1984","PubMed","citation","PMID:6235127","pubmed","6235127","create date:1984/07/23 | first author:Sawistowska-Schröder ET",
"Characterization of the interaction of the marine cyanobacterial natural product curacin A with the colchicine site of tubulin and initial structure-activity studies with analogues.","/pubmed/7565634","Blokhin AV, Yoo HD, Geralds RS, Nagle DG, Gerwick WH, Hamel E.","Mol Pharmacol. 1995 Sep;48(3):523-31.","Mol Pharmacol.  1995","PubMed","citation","PMID:7565634","pubmed","7565634","create date:1995/09/01 | first author:Blokhin AV",
"The ard1 gene from Streptomyces capreolus encodes a polypeptide of the ABC-transporters superfamily which confers resistance to the aminonucleoside antibiotic A201A.","/pubmed/7737149","Barrasa MI, Tercero JA, Lacalle RA, Jimenez A.","Eur J Biochem. 1995 Mar 15;228(3):562-9.","Eur J Biochem.  1995","PubMed","citation","PMID:7737149","pubmed","7737149","create date:1995/03/15 | first author:Barrasa MI",
"Cloning and heterologous expression of the genes encoding nonspecific electron transport components for a cytochrome P450 system of Saccharopolyspora erythraea involved in erythromycin production.","/pubmed/7737500","Zotchev SB, Hutchinson CR.","Gene. 1995 Apr 14;156(1):101-6.","Gene.  1995","PubMed","citation","PMID:7737500","pubmed","7737500","create date:1995/04/14 | first author:Zotchev SB",
"Structure of cytochrome P450eryF involved in erythromycin biosynthesis.","/pubmed/7749919","Cupp-Vickery JR, Poulos TL.","Nat Struct Biol. 1995 Feb;2(2):144-53.","Nat Struct Biol.  1995","PubMed","citation","PMID:7749919","pubmed","7749919","create date:1995/02/01 | first author:Cupp-Vickery JR",
"Sequence analysis and molecular characterization of genes required for the biosynthesis of type 1 capsular polysaccharide in Staphylococcus aureus.","/pubmed/7961465","Lin WS, Cunneen T, Lee CY.","J Bacteriol. 1994 Nov;176(22):7005-16.","J Bacteriol.  1994","PubMed","citation","PMID:7961465 | PMCID:PMC197074","pubmed","7961465","create date:1994/11/01 | first author:Lin WS",
"Inhibition of erythromycin synthesis by disruption of malonyl-coenzyme A decarboxylase gene eryM in Saccharopolyspora erythraea.","/pubmed/8300527","Hsieh YJ, Kolattukudy PE.","J Bacteriol. 1994 Feb;176(3):714-24.","J Bacteriol.  1994","PubMed","citation","PMID:8300527 | PMCID:PMC205109","pubmed","8300527","create date:1994/02/01 | first author:Hsieh YJ",
"Identification of a Saccharopolyspora erythraea gene required for the final hydroxylation step in erythromycin biosynthesis.","/pubmed/8416893","Stassi D, Donadio S, Staver MJ, Katz L.","J Bacteriol. 1993 Jan;175(1):182-9.","J Bacteriol.  1993","PubMed","citation","PMID:8416893 | PMCID:PMC196112","pubmed","8416893","create date:1993/01/01 | first author:Stassi D",
"Substrate specificity of 6-deoxyerythronolide B hydroxylase, a bacterial cytochrome P450 of erythromycin A biosynthesis.","/pubmed/8448148","Andersen JF, Tatsuta K, Gunji H, Ishiyama T, Hutchinson CR.","Biochemistry. 1993 Mar 2;32(8):1905-13.","Biochemistry.  1993","PubMed","citation","PMID:8448148","pubmed","8448148","create date:1993/03/02 | first author:Andersen JF",
"Analysis of a gene cluster from S. longisporoflavus potentially involved in tetronasin biosynthesis.","/pubmed/8449312","Cooper HN, Cortes J, Bevitt DJ, Leadlay PF, Staunton J.","Biochem Soc Trans. 1993 Feb;21(1):31S. No abstract available. ","Biochem Soc Trans.  1993","PubMed","citation","PMID:8449312","pubmed","8449312","create date:1993/02/01 | first author:Cooper HN",
"6-Deoxyerythronolide B synthase 3 from Saccharopolyspora erythraea: over-expression in Escherichia coli, purification and characterisation.","/pubmed/8449313","Roberts GA, Staunton J, Leadlay PF.","Biochem Soc Trans. 1993 Feb;21(1):32S. No abstract available. ","Biochem Soc Trans.  1993","PubMed","citation","PMID:8449313","pubmed","8449313","create date:1993/02/01 | first author:Roberts GA",
"Chemistry and antimicrobial activity of caryoynencins analogs.","/pubmed/8544177","Yamaguchi M, Park HJ, Ishizuka S, Omata K, Hirama M.","J Med Chem. 1995 Dec 22;38(26):5015-22.","J Med Chem.  1995","PubMed","citation","PMID:8544177","pubmed","8544177","create date:1995/12/22 | first author:Yamaguchi M",
"Characterization of Streptomyces argillaceus genes encoding a polyketide synthase involved in the biosynthesis of the antitumor mithramycin.","/pubmed/8654997","Lombó F, Blanco G, Fernández E, Méndez C, Salas JA.","Gene. 1996 Jun 12;172(1):87-91.","Gene.  1996","PubMed","citation","PMID:8654997","pubmed","8654997","create date:1996/06/12 | first author:Lombó F",
"Modes of action of tunicamycin, liposidomycin B, and mureidomycin A: inhibition of phospho-N-acetylmuramyl-pentapeptide translocase from Escherichia coli.","/pubmed/8807054","Brandish PE, Kimura KI, Inukai M, Southgate R, Lonsdale JT, Bugg TD.","Antimicrob Agents Chemother. 1996 Jul;40(7):1640-4.","Antimicrob Agents Chemother.  1996","PubMed","citation","PMID:8807054 | PMCID:PMC163387","pubmed","8807054","create date:1996/07/01 | first author:Brandish PE",
"A set of ordered cosmids and a detailed genetic and physical map for the 8 Mb Streptomyces coelicolor A3(2) chromosome.","/pubmed/8843436","Redenbach M, Kieser HM, Denapaite D, Eichner A, Cullum J, Kinashi H, Hopwood DA.","Mol Microbiol. 1996 Jul;21(1):77-96.","Mol Microbiol.  1996","PubMed","citation","PMID:8843436","pubmed","8843436","create date:1996/07/01 | first author:Redenbach M",
"The aminonucleoside antibiotic A201A is inactivated by a phosphotransferase activity from Streptomyces capreolus NRRL 3817, the producing organism. Isolation and molecular characterization of the relevant encoding gene and its DNA flanking regions.","/pubmed/9128724","Barrasa MI, Tercero JA, Jimenez A.","Eur J Biochem. 1997 Apr 1;245(1):54-63.","Eur J Biochem.  1997","PubMed","citation","PMID:9128724","pubmed","9128724","create date:1997/04/01 | first author:Barrasa MI",
"Cloning and insertional inactivation of Streptomyces argillaceus genes involved in the earliest steps of biosynthesis of the sugar moieties of the antitumor polyketide mithramycin.","/pubmed/9150235","Lombó F, Siems K, Braña AF, Méndez C, Bindseil K, Salas JA.","J Bacteriol. 1997 May;179(10):3354-7.","J Bacteriol.  1997","PubMed","citation","PMID:9150235 | PMCID:PMC179118","pubmed","9150235","create date:1997/05/01 | first author:Lombó F",
"The anti-angiogenic agent fumagillin covalently binds and inhibits the methionine aminopeptidase, MetAP-2.","/pubmed/9177176","Sin N, Meng L, Wang MQ, Wen JJ, Bornmann WG, Crews CM.","Proc Natl Acad Sci U S A. 1997 Jun 10;94(12):6099-103.","Proc Natl Acad Sci U S A.  1997","PubMed","citation","PMID:9177176 | PMCID:PMC21008","pubmed","9177176","create date:1997/06/10 | first author:Sin N",
"Sequencing and mutagenesis of genes from the erythromycin biosynthetic gene cluster of Saccharopolyspora erythraea that are involved in L-mycarose and D-desosamine production.","/pubmed/9353926","Summers RG, Donadio S, Staver MJ, Wendt-Pienkowski E, Hutchinson CR, Katz L.","Microbiology. 1997 Oct;143 ( Pt 10):3251-62.","Microbiology.  1997","PubMed","citation","PMID:9353926","pubmed","9353926","create date:1997/11/14 | first author:Summers RG",
"Cloning of a Vibrio cholerae vibriobactin gene cluster: identification of genes required for early steps in siderophore biosynthesis.","/pubmed/9371453","Wyckoff EE, Stoebner JA, Reed KE, Payne SM.","J Bacteriol. 1997 Nov;179(22):7055-62.","J Bacteriol.  1997","PubMed","citation","PMID:9371453 | PMCID:PMC179647","pubmed","9371453","create date:1997/11/26 | first author:Wyckoff EE",
"The complete genome sequence of the gram-positive bacterium Bacillus subtilis.","/pubmed/9384377","Kunst F, Ogasawara N, Moszer I, Albertini AM, Alloni G, Azevedo V, Bertero MG, Bessières P, Bolotin A, Borchert S, Borriss R, Boursier L, Brans A, Braun M, Brignell SC, Bron S, Brouillet S, Bruschi CV, Caldwell B, Capuano V, Carter NM, Choi SK, et al.","Nature. 1997 Nov 20;390(6657):249-56.","Nature.  1997","PubMed","citation","PMID:9384377","pubmed","9384377","create date:1997/12/31 | first author:Kunst F",
"Identification of a gene cluster of biosynthetic genes of rubradirin substructures in S. achromogenes var. rubradiris NRRL3061.","/pubmed/9387157","Sohng JK, Oh TJ, Lee JJ, Kim CG.","Mol Cells. 1997 Oct 31;7(5):674-81.","Mol Cells.  1997","PubMed","citation","PMID:9387157","pubmed","9387157","create date:1997/12/05 | first author:Sohng JK",
"Analysis of seven genes from the eryAI-eryK region of the erythromycin biosynthetic gene cluster in Saccharopolyspora erythraea.","/pubmed/9393448","Gaisser S, Böhm GA, Cortés J, Leadlay PF.","Mol Gen Genet. 1997 Oct;256(3):239-51.","Mol Gen Genet.  1997","PubMed","citation","PMID:9393448","pubmed","9393448","create date:1997/12/11 | first author:Gaisser S",
"Structure-activity analysis of the interaction of curacin A, the potent colchicine site antimitotic agent, with tubulin and effects of analogs on the growth of MCF-7 breast cancer cells.","/pubmed/9443933","Verdier-Pinard P, Lai JY, Yoo HD, Yu J, Marquez B, Nagle DG, Nambu M, White JD, Falck JR, Gerwick WH, Day BW, Hamel E.","Mol Pharmacol. 1998 Jan;53(1):62-76.","Mol Pharmacol.  1998","PubMed","citation","PMID:9443933","pubmed","9443933","create date:1998/01/28 | first author:Verdier-Pinard P",
"The yersiniabactin biosynthetic gene cluster of Yersinia enterocolitica: organization and siderophore-dependent regulation.","/pubmed/9457855","Pelludat C, Rakin A, Jacobi CA, Schubert S, Heesemann J.","J Bacteriol. 1998 Feb;180(3):538-46.","J Bacteriol.  1998","PubMed","citation","PMID:9457855 | PMCID:PMC106919","pubmed","9457855","create date:1998/02/11 | first author:Pelludat C",
"The loading domain of the erythromycin polyketide synthase is not essential for erythromycin biosynthesis in Saccharopolyspora erythraea.","/pubmed/9493390","Pereda A, Summers RG, Stassi DL, Ruan X, Katz L.","Microbiology. 1998 Feb;144 ( Pt 2):543-53.","Microbiology.  1998","PubMed","citation","PMID:9493390","pubmed","9493390","create date:1998/03/11 | first author:Pereda A",
"Polyketomycin, a new antibiotic from Streptomyces sp. MK277-AF1. I. Taxonomy, production, isolation, physico-chemical properties and biological activities.","/pubmed/9531983","Momose I, Chen W, Kinoshita N, Iinuma H, Hamada M, Takeuchi T.","J Antibiot (Tokyo). 1998 Jan;51(1):21-5.","J Antibiot (Tokyo).  1998","PubMed","citation","PMID:9531983","pubmed","9531983","create date:1998/04/09 | first author:Momose I",
"Polyketomycin, a new antibiotic from Streptomyces sp. MK277-AF1. II. Structure determination.","/pubmed/9531984","Momose I, Chen W, Nakamura H, Naganawa H, Iinuma H, Takeuchi T.","J Antibiot (Tokyo). 1998 Jan;51(1):26-32.","J Antibiot (Tokyo).  1998","PubMed","citation","PMID:9531984","pubmed","9531984","create date:1998/04/09 | first author:Momose I",
"Targeted gene inactivation for the elucidation of deoxysugar biosynthesis in the erythromycin producer Saccharopolyspora erythraea.","/pubmed/9563840","Salah-Bey K, Doumith M, Michel JM, Haydock S, Cortés J, Leadlay PF, Raynal MC.","Mol Gen Genet. 1998 Mar;257(5):542-53.","Mol Gen Genet.  1998","PubMed","citation","PMID:9563840","pubmed","9563840","create date:1998/05/01 | first author:Salah-Bey K",
"Analysis of eryBI, eryBIII and eryBVII from the erythromycin biosynthetic gene cluster in Saccharopolyspora erythraea.","/pubmed/9613575","Gaisser S, Böhm GA, Doumith M, Raynal MC, Dhillon N, Cortés J, Leadlay PF.","Mol Gen Genet. 1998 Apr;258(1-2):78-88.","Mol Gen Genet.  1998","PubMed","citation","PMID:9613575","pubmed","9613575","create date:1998/06/05 | first author:Gaisser S",
"A gene cluster for macrolide antibiotic biosynthesis in Streptomyces venezuelae: architecture of metabolic diversity.","/pubmed/9770448","Xue Y, Zhao L, Liu HW, Sherman DH.","Proc Natl Acad Sci U S A. 1998 Oct 13;95(21):12111-6.","Proc Natl Acad Sci U S A.  1998","PubMed","citation","PMID:9770448 | PMCID:PMC22793","pubmed","9770448","create date:1998/10/15 | first author:Xue Y",
"Molecular characterization and analysis of the biosynthetic gene cluster for the antitumor antibiotic mitomycin C from Streptomyces lavendulae NRRL 2564.","/pubmed/10099135","Mao Y, Varoglu M, Sherman DH.","Chem Biol. 1999 Apr;6(4):251-63.","Chem Biol.  1999","PubMed","citation","PMID:10099135","pubmed","10099135","create date:1999/04/01 | first author:Mao Y",
"Analysis of two chromosomal regions adjacent to genes for a type II polyketide synthase involved in the biosynthesis of the antitumor polyketide mithramycin in Streptomyces argillaceus.","/pubmed/10102355","Prado L, Lombó F, Braña AF, Méndez C, Rohr J, Salas JA.","Mol Gen Genet. 1999 Mar;261(2):216-25.","Mol Gen Genet.  1999","PubMed","citation","PMID:10102355","pubmed","10102355","create date:1999/04/02 | first author:Prado L",
"Biosynthesis of polyketomycin produced by Streptomyces diastatochromogenes Tü 6028.","/pubmed/10344562","Paululat T, Zeeck A, Gutterer JM, Fiedler HP.","J Antibiot (Tokyo). 1999 Feb;52(2):96-101.","J Antibiot (Tokyo).  1999","PubMed","citation","PMID:10344562","pubmed","10344562","create date:1999/05/27 | first author:Paululat T",
"Identification and analysis of the balhimycin biosynthetic gene cluster and its use for manipulating glycopeptide biosynthesis in Amycolatopsis mediterranei DSM5908.","/pubmed/10390204","Pelzer S, Süssmuth R, Heckmann D, Recktenwald J, Huber P, Jung G, Wohlleben W.","Antimicrob Agents Chemother. 1999 Jul;43(7):1565-73.","Antimicrob Agents Chemother.  1999","PubMed","citation","PMID:10390204 | PMCID:PMC89325","pubmed","10390204","create date:1999/07/02 | first author:Pelzer S",
"A polyketide synthase gene required for biosynthesis of fumonisin mycotoxins in Gibberella fujikuroi mating population A.","/pubmed/10413619","Proctor RH, Desjardins AE, Plattner RD, Hohn TM.","Fungal Genet Biol. 1999 Jun;27(1):100-12.","Fungal Genet Biol.  1999","PubMed","citation","PMID:10413619","pubmed","10413619","create date:1999/07/22 | first author:Proctor RH",
"Antillatoxin and kalkitoxin, ichthyotoxins from the tropical cyanobacterium Lyngbya majuscula, induce distinct temporal patterns of NMDA receptor-mediated neurotoxicity.","/pubmed/10482399","Berman FW, Gerwick WH, Murray TF.","Toxicon. 1999 Nov;37(11):1645-8.","Toxicon.  1999","PubMed","citation","PMID:10482399","pubmed","10482399","create date:1999/09/11 | first author:Berman FW",
"Biosynthesis of radiolabeled curacin A and its rapid and apparently irreversible binding to the colchicine site of tubulin.","/pubmed/10496976","Verdier-Pinard P, Sitachitta N, Rossi JV, Sackett DL, Gerwick WH, Hamel E.","Arch Biochem Biophys. 1999 Oct 1;370(1):51-8.","Arch Biochem Biophys.  1999","PubMed","citation","PMID:10496976","pubmed","10496976","create date:1999/09/25 | first author:Verdier-Pinard P",
"The mycosubtilin synthetase of Bacillus subtilis ATCC6633: a multifunctional hybrid between a peptide synthetase, an amino transferase, and a fatty acid synthase.","/pubmed/10557314","Duitman EH, Hamoen LW, Rembold M, Venema G, Seitz H, Saenger W, Bernhard F, Reinhardt R, Schmidt M, Ullrich C, Stein T, Leenders F, Vater J.","Proc Natl Acad Sci U S A. 1999 Nov 9;96(23):13294-9.","Proc Natl Acad Sci U S A.  1999","PubMed","citation","PMID:10557314 | PMCID:PMC23941","pubmed","10557314","create date:1999/11/11 | first author:Duitman EH",
"Transcriptional organization of the erythromycin biosynthetic gene cluster of Saccharopolyspora erythraea.","/pubmed/10559177","Reeves AR, English RS, Lampel JS, Post DA, Vanden Boom TJ.","J Bacteriol. 1999 Nov;181(22):7098-106.","J Bacteriol.  1999","PubMed","citation","PMID:10559177 | PMCID:PMC94186","pubmed","10559177","create date:1999/11/13 | first author:Reeves AR",
"Genes for production of the enediyne antitumor antibiotic C-1027 in Streptomyces globisporus are clustered with the cagA gene that encodes the C-1027 apoprotein.","/pubmed/10639366","Liu W, Shen B.","Antimicrob Agents Chemother. 2000 Feb;44(2):382-92.","Antimicrob Agents Chemother.  2000","PubMed","citation","PMID:10639366 | PMCID:PMC89687","pubmed","10639366","create date:2000/01/20 | first author:Liu W",
"Nonactin biosynthesis: the potential nonactin biosynthesis gene cluster contains type II polyketide synthase-like genes.","/pubmed/10650222","Walczak RJ, Woo AJ, Strohl WR, Priestley ND.","FEMS Microbiol Lett. 2000 Feb 1;183(1):171-5.","FEMS Microbiol Lett.  2000","PubMed","citation","PMID:10650222","pubmed","10650222","create date:2000/01/29 | first author:Walczak RJ",
"Belactosin A, a novel antitumor antibiotic acting on cyclin/CDK mediated cell cycle regulation, produced by Streptomyces sp.","/pubmed/10724015","Asai A, Hasegawa A, Ochiai K, Yamashita Y, Mizukami T.","J Antibiot (Tokyo). 2000 Jan;53(1):81-3. No abstract available. ","J Antibiot (Tokyo).  2000","PubMed","citation","PMID:10724015","pubmed","10724015","create date:2000/03/21 | first author:Asai A",
"Identification of the novobiocin biosynthetic gene cluster of Streptomyces spheroides NCIB 11891.","/pubmed/10770754","Steffensky M, Mühlenweg A, Wang ZX, Li SM, Heide L.","Antimicrob Agents Chemother. 2000 May;44(5):1214-22.","Antimicrob Agents Chemother.  2000","PubMed","citation","PMID:10770754 | PMCID:PMC89847","pubmed","10770754","create date:2000/04/19 | first author:Steffensky M",
"Cloning, overexpression, and purification of novobiocic acid synthetase from Streptomyces spheroides NCIMB 11891.","/pubmed/10801869","Steffensky M, Li SM, Heide L.","J Biol Chem. 2000 Jul 14;275(28):21754-60.","J Biol Chem.  2000","PubMed","citation","PMID:10801869","pubmed","10801869","create date:2000/05/10 | first author:Steffensky M",
"Bacteroides fragilis NCTC9343 produces at least three distinct capsular polysaccharides: cloning, characterization, and reassignment of polysaccharide B and C biosynthesis loci.","/pubmed/11035722","Coyne MJ, Kalka-Moll W, Tzianabos AO, Kasper DL, Comstock LE.","Infect Immun. 2000 Nov;68(11):6176-81.","Infect Immun.  2000","PubMed","citation","PMID:11035722 | PMCID:PMC97696","pubmed","11035722","create date:2000/10/18 | first author:Coyne MJ",
"Identification of the coumermycin A(1) biosynthetic gene cluster of Streptomyces rishiriensis DSM 40489.","/pubmed/11036020","Wang ZX, Li SM, Heide L.","Antimicrob Agents Chemother. 2000 Nov;44(11):3040-8.","Antimicrob Agents Chemother.  2000","PubMed","citation","PMID:11036020 | PMCID:PMC101600","pubmed","11036020","create date:2000/10/19 | first author:Wang ZX",
"Gamma-pyrone compounds with selective and potent anti-Helicobacter pylori activity.","/pubmed/11079808","Taniguchi M, Watanabe M, Nagai K, Suzumura K, Suzuki K, Tanaka A.","J Antibiot (Tokyo). 2000 Aug;53(8):844-7. No abstract available. ","J Antibiot (Tokyo).  2000","PubMed","citation","PMID:11079808","pubmed","11079808","create date:2000/11/18 | first author:Taniguchi M",
"A complex multienzyme system encoded by five polyketide synthase genes is involved in the biosynthesis of the 26-membered polyene macrolide pimaricin in Streptomyces natalensis.","/pubmed/11094342","Aparicio JF, Fouces R, Mendes MV, Olivera N, Martín JF.","Chem Biol. 2000 Nov;7(11):895-905.","Chem Biol.  2000","PubMed","citation","PMID:11094342","pubmed","11094342","create date:2000/11/30 | first author:Aparicio JF",
"Cloning, sequencing and analysis of the enterocin biosynthesis gene cluster from the marine isolate 'Streptomyces maritimus': evidence for the derailment of an aromatic polyketide synthase.","/pubmed/11137817","Piel J, Hertweck C, Shipley PR, Hunt DM, Newman MS, Moore BS.","Chem Biol. 2000 Dec;7(12):943-55.","Chem Biol.  2000","PubMed","citation","PMID:11137817","pubmed","11137817","create date:2001/01/04 | first author:Piel J",
"Antimycin A mimics a cell-death-inducing Bcl-2 homology domain 3.","/pubmed/11175751","Tzung SP, Kim KM, Basañez G, Giedt CD, Simon J, Zimmerberg J, Zhang KY, Hockenbery DM.","Nat Cell Biol. 2001 Feb;3(2):183-91.","Nat Cell Biol.  2001","PubMed","citation","PMID:11175751","pubmed","11175751","create date:2001/02/15 | first author:Tzung SP",
"A sigmaB-like factor responsible for carotenoid biosynthesis in Streptomyces griseus.","/pubmed/11200234","Lee HS, Ohnishi Y, Horinouchi S.","J Mol Microbiol Biotechnol. 2001 Jan;3(1):95-101.","J Mol Microbiol Biotechnol.  2001","PubMed","citation","PMID:11200234","pubmed","11200234","create date:2001/02/24 | first author:Lee HS",
"The mtmVUC genes of the mithramycin gene cluster in Streptomyces argillaceus are involved in the biosynthesis of the sugar moieties.","/pubmed/11254130","González A, Remsing LL, Lombó F, Fernández MJ, Prado L, Braña AF, Künzel E, Rohr J, Méndez C, Salas JA.","Mol Gen Genet. 2001 Feb;264(6):827-35.","Mol Gen Genet.  2001","PubMed","citation","PMID:11254130","pubmed","11254130","create date:2001/03/20 | first author:González A",
"Coumarin formation in novobiocin biosynthesis: beta-hydroxylation of the aminoacyl enzyme tyrosyl-S-NovH by a cytochrome P450 NovI.","/pubmed/11325587","Chen H, Walsh CT.","Chem Biol. 2001 Apr;8(4):301-12.","Chem Biol.  2001","PubMed","citation","PMID:11325587","pubmed","11325587","create date:2001/04/28 | first author:Chen H",
"Type I polyketide biosynthesis in bacteria (Part A--erythromycin biosynthesis).","/pubmed/11336289","Rawlings BJ.","Nat Prod Rep. 2001 Apr;18(2):190-227. Review. No abstract available. ","Nat Prod Rep.  2001","PubMed","citation","PMID:11336289","pubmed","11336289","create date:2001/05/05 | first author:Rawlings BJ",
